1	0.52602607	0.05431235	0m6s
2	0.57891801	0.05412637	0m7s
3	0.58507156	0.05431084	0m6s
4	0.58617962	0.05458013	0m6s
5	0.58719005	0.05484015	0m7s
6	0.58698436	0.05505408	0m6s
7	0.58772464	0.05520821	0m6s
8	0.58785355	0.05529905	0m6s
9	0.58718531	0.05532744	0m6s
10	0.58762701	0.05529518	1m46s
